Text,Sentiment,Source,Date/Time,User ID,Location,Confidence Score
"Recently purchased this, and it turned out better than expected. everything worked perfectly. happy with the purchase 👍 seriously yaar.",Positive,Twitter,2024-01-18 18:51:14,user3374,Pune,0.89
"I ordered this recently, but the experience was really bad. too many bugs in the app. needs serious improvement thoda disappointing.",Negative,Website Review,2025-07-19 12:01:56,user7206,Ahmedabad,0.64
"I ordered this recently, and it didn't meet my expectations at all. customer support didn't respond properly. very bad experience overall.",Negative,Zomato,2023-10-28 23:40:30,user6651,Coimbatore,0.75
"Tried this for the first time, and it turned out better than expected. delivery was quick and packaging was neat. totally satisfied ❤️ bilkul pasand aaya.",Positive,Zomato,2024-11-18 19:42:12,user6744,Pune,0.86
"Bought this during sale, and everything was smooth from start to end. delivery was quick and packaging was neat. totally satisfied ❤️ matlab expected better.",Positive,Swiggy,2025-03-28 02:21:29,user5839,Hyderabad,0.97
"Using this from past few days, and everything was smooth from start to end. everything worked perfectly. happy with the purchase 👍 bakwas experience.",Positive,Zomato,2024-01-21 14:28:27,user3445,Jaipur,0.81
"Got this after delay, and it's not worth the price. too many bugs in the app. completely disappointed 💔 thoda disappointing.",Negative,Website Review,2024-10-17 15:42:50,user1456,Visakhapatnam,0.6
"Tried this for the first time, and it's totally worth the money. product quality is really good. will order again for sure bilkul pasand aaya.",Positive,Swiggy,2023-08-12 12:57:30,user6261,Mumbai,0.91
"Got this after delay, but the experience was really bad. received damaged product. completely disappointed 💔 thoda disappointing.",Negative,Flipkart,2023-08-20 19:34:17,user3672,Hyderabad,0.59
"After waiting for so long, and honestly I'm very disappointed. received damaged product. needs serious improvement bilkul pasand aaya.",Negative,Swiggy,2025-02-26 04:14:49,user6077,Chennai,0.5
"Bought this with high expectations, but the experience was really bad. customer support is not responding at all. not going to buy again 😡 thoda disappointing.",Negative,Website Review,2025-08-27 14:47:30,user5730,Kolkata,0.55
"Bought this during sale, and it turned out better than expected. everything worked perfectly. happy with the purchase 👍 kaafi acha hai.",Positive,Zomato,2023-09-12 13:22:06,user9959,Mumbai,0.91
"I ordered this last week, and it turned out better than expected. delivery was quick and packaging was neat. totally satisfied ❤️.",Positive,Zomato,2025-08-29 22:39:18,user7557,Pune,0.87
"Got this after delay, but the experience was really bad. not able to complete payment. needs serious improvement bilkul pasand aaya.",Negative,Google Reviews,2025-08-18 17:53:48,user9697,Visakhapatnam,0.58
"Recently purchased this, and I had a great experience overall. product quality is really good. happy with the purchase 👍 matlab expected better.",Positive,Amazon India,2024-03-22 03:05:15,user7035,Jaipur,0.82
"Tried this for the first time, and it turned out better than expected. delivery was quick and packaging was neat. will definitely recommend this to others 😊 bakwas experience.",Positive,Amazon India,2023-11-07 02:56:33,user7133,Mumbai,0.87
"Recently purchased this, and it's totally worth the money. customer support was helpful. will definitely recommend this to others 😊 thoda disappointing.",Positive,Amazon India,2025-07-13 18:13:20,user5887,Coimbatore,0.97
"Got this after delay, and it didn't meet my expectations at all. refund not received even after many days. needs serious improvement bilkul pasand aaya.",Negative,Google Reviews,2023-01-16 00:31:58,user5935,Pune,0.63
"Bought this with high expectations, but facing multiple issues. received damaged product. completely disappointed 💔 seriously yaar.",Negative,Swiggy,2024-03-31 16:55:16,user4987,Jaipur,0.66
"Recently purchased this, and everything was smooth from start to end. everything worked perfectly. will definitely recommend this to others 😊 bakwas experience.",Positive,Amazon India,2024-02-14 23:53:48,user7862,Chennai,0.85
"Got this delivered yesterday, and everything was smooth from start to end. everything worked perfectly. will definitely recommend this to others 😊 matlab expected better.",Positive,Zomato,2023-03-22 00:27:06,user3363,Visakhapatnam,0.87
"After waiting for so long, and it's not worth the price. received damaged product. not going to buy again 😡 matlab expected better.",Negative,Flipkart,2024-08-20 11:15:51,user1794,Jaipur,0.69
"Recently purchased this, and it's totally worth the money. everything worked perfectly. totally satisfied ❤️ thoda disappointing.",Positive,Online Store,2024-05-02 22:45:31,user9131,Pune,0.96
"I ordered this last week, and it turned out better than expected. customer support was helpful. good job by the team seriously yaar.",Positive,Amazon India,2023-03-12 18:31:18,user3094,Mumbai,0.96
"Tried using it for few days, and honestly I'm very disappointed. customer support didn't respond properly. very bad experience overall.",Negative,Online Store,2025-05-25 19:01:03,user1248,Nagpur,0.56
"Bought this with high expectations, and it's not worth the price. customer support didn't respond properly. very bad experience overall bakwas experience.",Negative,Swiggy,2024-02-29 15:57:15,user6949,Ahmedabad,0.6
"Bought this with high expectations, and it's not worth the price. received damaged product. waste of money bakwas experience.",Negative,Twitter,2024-07-13 13:51:12,user8846,Hyderabad,0.71
"Using this from past few days, and honestly I'm really happy with it. app interface is clean and smooth. good job by the team.",Positive,Google Reviews,2024-02-11 20:11:44,user7194,Patna,0.9
"I ordered this last week, and everything was smooth from start to end. everything worked perfectly. good job by the team thoda disappointing.",Positive,Swiggy,2025-09-30 15:15:24,user5679,Patna,0.96
"Tried using it for few days, and honestly I'm very disappointed. product quality is very poor. needs serious improvement bakwas experience.",Negative,Swiggy,2024-11-29 16:37:15,user3017,Patna,0.74
"I ordered this recently, and it didn't meet my expectations at all. customer support didn't respond properly. completely disappointed 💔 thoda disappointing.",Negative,Amazon India,2025-09-26 22:47:36,user2871,Lucknow,0.53
"Received this product yesterday, and it's not worth the price. product quality is very poor. needs serious improvement bakwas experience.",Negative,Flipkart,2023-08-22 00:12:35,user5389,Chennai,0.65
"Recently purchased this, and I had a great experience overall. everything worked perfectly. will order again for sure thoda disappointing.",Positive,Amazon India,2024-11-27 13:05:35,user6603,Bangalore,0.93
"After waiting for so long, but the experience was really bad. received damaged product. very bad experience overall.",Negative,Zomato,2023-12-16 00:51:54,user4421,Pune,0.74
"Bought this during sale, and it's totally worth the money. everything worked perfectly. will order again for sure bakwas experience.",Positive,Amazon India,2024-03-20 16:37:20,user6016,Kolkata,0.81
"Using this from past few days, and it turned out better than expected. app interface is clean and smooth. totally satisfied ❤️ kaafi acha hai.",Positive,Google Reviews,2024-01-07 08:53:11,user6270,Pune,0.95
"Using this from past few days, and it turned out better than expected. everything worked perfectly. happy with the purchase 👍 bakwas experience.",Positive,Twitter,2024-05-01 10:02:51,user4342,Visakhapatnam,0.92
"Recently purchased this, and it turned out better than expected. everything worked perfectly. will definitely recommend this to others 😊.",Positive,Amazon India,2025-12-27 13:57:16,user5888,Delhi,0.81
"After waiting for so long, and it's not worth the price. customer support is not responding at all. very bad experience overall bilkul pasand aaya.",Negative,Google Reviews,2023-09-24 05:57:57,user4274,Nagpur,0.63
"Tried using it for few days, but the experience was really bad. customer support didn't respond properly. needs serious improvement kaafi acha hai.",Negative,Online Store,2023-03-02 08:59:58,user3543,Patna,0.7
"Tried using it for few days, but facing multiple issues. payment page is stuck and not loading. waste of money bakwas experience.",Negative,Google Reviews,2023-05-26 13:55:44,user9086,Patna,0.51
"Got this delivered yesterday, and it's totally worth the money. customer support was helpful. will order again for sure bakwas experience.",Positive,Online Store,2024-07-28 07:41:00,user6390,Chennai,0.94
"Got this after delay, and it's not worth the price. payment was deducted but order not confirmed. waste of money bilkul pasand aaya.",Negative,Google Reviews,2024-01-18 17:37:22,user3270,Patna,0.71
"Got this delivered yesterday, and everything was smooth from start to end. customer support was helpful. good job by the team.",Positive,Zomato,2024-11-30 20:33:13,user2130,Jaipur,0.9
"Tried this for the first time, and it's totally worth the money. delivery was quick and packaging was neat. totally satisfied ❤️ seriously yaar.",Positive,Amazon India,2024-11-07 19:58:57,user8085,Mumbai,0.85
"Tried using it for few days, and honestly I'm very disappointed. customer support didn't respond properly. waste of money kaafi acha hai.",Negative,Amazon India,2024-07-13 03:26:01,user5758,Ahmedabad,0.54
"Using this from past few days, and everything was smooth from start to end. customer support was helpful. happy with the purchase 👍 kaafi acha hai.",Positive,Swiggy,2024-11-09 01:27:05,user5881,Coimbatore,0.95
"Got this after delay, and it's not worth the price. received damaged product. not going to buy again 😡 thoda disappointing.",Negative,Online Store,2023-07-12 05:13:26,user4077,Bhopal,0.72
"I ordered this last week, and honestly I'm really happy with it. delivery was quick and packaging was neat. totally satisfied ❤️ bakwas experience.",Positive,Zomato,2024-08-24 09:43:30,user5181,Patna,0.83
