Text,Sentiment,Source,Date/Time,User ID,Location,Confidence Score
"Not sure what's happening, delivery not loading during delivery and page kept loading forever. very disappointed.",Negative,Amazon India,2024-08-12 11:56:09,user2934,Pune,0.6
"Really liked the experience, everything worked fine and smooth 😊",Positive,Amazon India,2024-06-16 19:57:49,user2051,Delhi,0.97
"Facing issue where transaction not working while logging in, and now page kept loading forever. honestly upset.",Negative,Website Review,2024-11-28 05:36:45,user5785,Lucknow,0.68
"Facing issue where website crashing after payment, and now app just froze. not happy at all.",Negative,Twitter,2023-06-06 02:03:23,user5925,Ahmedabad,0.63
"Really liked the experience, everything worked fine and smooth 😊",Positive,Google Reviews,2024-03-04 15:36:08,user9895,Hyderabad,0.88
"No issues at all, app works perfectly and easy to use ❤️",Positive,Zomato,2024-04-15 00:16:20,user5094,Chennai,0.86
"This is the third time transaction not working during delivery, still I couldn't proceed further. again and again same issue.",Negative,Zomato,2024-06-26 11:35:50,user9868,Jaipur,0.52
"I was just trying to use the app and checkout missing during checkout, then it failed again. not happy at all.",Negative,Twitter,2024-10-12 03:48:35,user7272,Kolkata,0.54
Why is this happening? payment crashing while placing order and also it failed again. realy frustrated.,Negative,Amazon India,2025-05-20 11:27:22,user6511,Ahmedabad,0.66
"checkout not responding during checkout happened and after that nothing is working properly, really bad experience.",Negative,Swiggy,2023-03-07 00:18:15,user9913,Bangalore,0.53
"Really liked the experience, everything worked fine and smooth 😊",Positive,Zomato,2023-07-19 12:32:09,user3103,Jaipur,0.91
"Facing issue where support not processing after update, and now I couldn't proceed further. seriously irritated.",Negative,Flipkart,2023-12-12 14:15:53,user1558,Chennai,0.54
"I tried support delayed on website but page kept loading forever, seriously irritated.",Negative,Zomato,2023-09-21 08:28:07,user1708,Lucknow,0.61
"I tried order showing error on website but money already deducted, not happy at all.",Negative,Zomato,2025-08-23 16:34:25,user2432,Jaipur,0.74
"Facing issue where checkout incorrect after update, and now money already deducted. seriously irritated.",Negative,Website Review,2025-12-20 15:55:45,user9027,Lucknow,0.61
"Really liked the experience, everything worked fine and smooth 😊",Positive,Amazon India,2023-07-31 13:23:59,user5956,Ahmedabad,0.95
"Service was good and delivery was fast, happy with it 👍",Positive,Zomato,2024-12-08 10:18:25,user5642,Kolkata,0.87
"Service was good and delivery was fast, happy with it 👍",Positive,Flipkart,2024-07-31 03:34:38,user5844,Lucknow,0.95
"Not sure what's happening, tracking showing error after update and no response from support. so annoying.",Negative,Twitter,2025-07-04 15:42:44,user4881,Ahmedabad,0.62
Why is this happening? email not working while placing order and also no response from support. very disappointed.,Negative,Zomato,2025-02-28 04:09:35,user8644,Chennai,0.7
"email blocked during delivery happened and after that it failed again, really bad experience.",Negative,Zomato,2023-03-28 20:59:08,user3983,Mumbai,0.68
"I tried checkout stuck during delivery but it failed again, honestly upset.",Negative,Website Review,2023-07-04 02:15:08,user9955,Bangalore,0.65
Why is this happening? account showing error during delivery and also nothing is working properly. seriously irritated.,Negative,Flipkart,2024-12-12 16:41:53,user2341,Delhi,0.56
Why is this happening? app not recieved during checkout and also money already deducted. seriously irritated.,Negative,Website Review,2025-08-23 23:21:23,user7415,Delhi,0.56
"Facing issue where app showing error during checkout, and now money already deducted. so annoying.",Negative,Flipkart,2023-04-22 08:29:33,user5722,Pune,0.57
"Really liked the experience, everything worked fine and smooth 😊",Positive,Flipkart,2023-10-10 23:40:56,user8603,Mumbai,0.93
"order not working after payment happened and after that nothing is working properly, really bad experience.",Negative,Swiggy,2024-08-02 04:31:02,user6578,Ahmedabad,0.66
"Really liked the experience, everything worked fine and smooth 😊",Positive,Amazon India,2024-06-25 20:43:21,user5110,Chennai,0.88
"This is the third time OTP delayed on website, still money already deducted. again and again same issue.",Negative,Amazon India,2023-08-22 00:17:37,user7188,Bangalore,0.57
"This is the third time refund not recieved after payment, still I couldn't proceed further. again and again same issue.",Negative,Website Review,2025-02-27 06:24:24,user5797,Delhi,0.61
"I tried address not updating while logging in but app just froze, very disappointed.",Negative,Flipkart,2023-11-16 10:49:14,user9462,Pune,0.57
"I tried checkout not working after payement but no response from support, not happy at all.",Negative,Twitter,2025-11-09 00:34:32,user3719,Lucknow,0.52
"This is the third time payment showing error during transaction, still it failed again. like seriously.",Negative,Website Review,2024-03-14 01:02:41,user9192,Ahmedabad,0.54
"I tried transaction missing after update but nothing is working properly, seriously irritated.",Negative,Amazon India,2023-01-12 23:34:05,user5221,Hyderabad,0.53
"Service was good and delivery was fast, happy with it 👍",Positive,Swiggy,2024-01-27 07:44:10,user1574,Jaipur,0.83
"I was just trying to use the app and refund showing error after update, then it failed again. not happy at all.",Negative,Google Reviews,2023-05-14 10:53:58,user7576,Bangalore,0.73
"Facing issue where website delayed during delivery, and now nothing is working properly. fed up with this.",Negative,Google Reviews,2024-02-10 18:42:35,user3315,Mumbai,0.62
"Facing issue where transaction not processing on website, and now app just froze. fed up with this.",Negative,Amazon India,2025-07-06 08:39:58,user3310,Chennai,0.62
"I tried payement not responding during transaction but it failed again, very disappointed.",Negative,Website Review,2024-04-22 18:18:10,user7175,Chennai,0.53
"No issues at all, app works perfectly and easy to use ❤️",Positive,Website Review,2025-07-20 19:49:56,user5136,Pune,0.91
"email incorrect after update happened and after that app just froze, realy bad experience.",Negative,Google Reviews,2025-03-17 21:18:22,user4223,Kolkata,0.61
"Not sure what's happening, transaction not recieved during transaction and I couldn't proceed further. so annoying.",Negative,Website Review,2024-03-13 18:29:19,user4054,Ahmedabad,0.59
"Really liked the experience, everything worked fine and smooth 😊",Positive,Website Review,2025-12-24 08:51:02,user2290,Lucknow,0.89
"Service was good and delivery was fast, happy with it 👍",Positive,Swiggy,2025-01-09 07:39:23,user7708,Mumbai,0.94
"I tried delivery missing while logging in but page kept loading forever, very disappointed.",Negative,Twitter,2025-12-03 16:13:37,user4862,Hyderabad,0.53
"Really liked the experience, everything worked fine and smooth 😊",Positive,Website Review,2025-05-14 06:55:16,user9548,Ahmedabad,0.85
"I was just trying to use the app and OTP not received while placing order, then nothing is working properly. not happy at all.",Negative,Flipkart,2025-05-18 01:28:25,user1577,Bangalore,0.65
"Not sure what's happening, order crashing after payment and no response from support. honestly upset.",Negative,Swiggy,2023-10-15 10:12:24,user9604,Hyderabad,0.59
"Service was good and delivery was fast, happy with it 👍",Positive,Zomato,2023-06-13 21:20:13,user9099,Kolkata,0.9
"Really liked the experience, everything worked fine and smooth 😊",Positive,Swiggy,2024-12-25 12:15:46,user1122,Ahmedabad,0.81
"login stuck after update happened and after that I couldn't proceed further, really bad experience.",Negative,Website Review,2024-01-25 05:16:23,user7285,Delhi,0.68
"Service was good and delivery was fast, happy with it 👍",Positive,Flipkart,2023-11-24 13:03:51,user4900,Delhi,0.96
"email not processing after payment happened and after that page kept loading forever, really bad experience.",Negative,Zomato,2025-10-06 11:23:04,user3979,Hyderabad,0.57
"Not sure what's happening, transaction crashing during checkout and money already deducted. really frustrated.",Negative,Zomato,2025-10-04 21:21:19,user6724,Ahmedabad,0.68
"No issues at all, app works perfectly and easy to use ❤️",Positive,Twitter,2023-08-07 09:38:13,user6778,Delhi,0.85
"No issues at all, app works perfectly and easy to use ❤️",Positive,Twitter,2025-10-06 14:18:08,user8718,Chennai,0.89
"No issues at all, app works perfectly and easy to use ❤️",Positive,Website Review,2025-06-20 04:57:35,user2970,Lucknow,0.8
"Really liked the experience, everything worked fine and smooth 😊",Positive,Flipkart,2024-10-11 11:39:51,user9233,Pune,0.92
"Really liked the experience, everything worked fine and smooth 😊",Positive,Swiggy,2025-11-22 21:05:48,user4501,Kolkata,0.96
"Not sure what's happening, payment showing success but no order created and page kept loading forever. honestly upset.",Negative,Zomato,2025-07-31 08:43:38,user8024,Mumbai,0.64
"Really liked the experience, everything worked fine and smooth 😊",Positive,Swiggy,2023-04-11 14:12:01,user7366,Hyderabad,0.95
Why is this happening? app missing on website and also no response from support. not happy at all.,Negative,Zomato,2025-01-31 08:42:13,user1804,Hyderabad,0.53
"Service was good and delivery was fast, happy with it 👍",Positive,Website Review,2023-03-14 17:24:17,user5246,Chennai,0.84
"Really liked the experience, everything worked fine and smooth 😊",Positive,Swiggy,2024-06-13 01:17:41,user8698,Kolkata,0.86
"Really liked the experience, everything worked fine and smooth 😊",Positive,Zomato,2023-08-20 18:53:03,user1289,Delhi,0.94
"I tried delivery stuck after payment but nothing is working properly, not happy at all.",Negative,Amazon India,2023-07-03 19:33:12,user4173,Hyderabad,0.62
"I tried checkout crashing during checkout but nothing is working properly, not happy at all.",Negative,Swiggy,2024-09-18 20:13:47,user4584,Chennai,0.66
"Service was good and delivery was fast, happy with it 👍",Positive,Zomato,2024-06-03 21:06:12,user3043,Pune,0.86
"Really liked the experience, everything worked fine and smooth 😊",Positive,Zomato,2025-01-07 21:33:14,user6747,Jaipur,0.88
"No issues at all, app works perfectly and easy to use ❤️",Positive,Amazon India,2023-07-22 15:43:15,user9505,Chennai,0.88
"Not sure what's happening, refund missing after payment and app just froze. realy frustrated.",Negative,Twitter,2023-12-19 16:04:05,user1347,Pune,0.56
"Not sure what's happening, order crashing after payment and I couldn't proceed further. honestly upset.",Negative,Website Review,2024-04-02 08:59:24,user7275,Kolkata,0.65
"Service was good and delivery was fast, happy with it 👍",Positive,Website Review,2025-08-02 19:39:46,user1454,Hyderabad,0.95
"I was just trying to use the app and website delayed while logging in, then app just froze. honestly upset.",Negative,Swiggy,2023-08-10 08:24:19,user7881,Ahmedabad,0.7
"account blocked after payment happened and after that nothing is working properly, really bad experience.",Negative,Flipkart,2023-10-12 05:12:29,user8630,Hyderabad,0.69
"Really liked the experience, everything worked fine and smooth 😊",Positive,Flipkart,2025-08-20 00:13:12,user2850,Lucknow,0.87
"Really liked the experience, everything worked fine and smooth 😊",Positive,Swiggy,2024-01-11 22:14:21,user5496,Lucknow,0.97
Why is this happening? OTP blocked during checkout and also nothing is working properly. fed up with this.,Negative,Google Reviews,2023-04-17 03:28:34,user1909,Bangalore,0.7
"Really liked the experience, everything worked fine and smooth 😊",Positive,Swiggy,2023-12-04 07:54:53,user9321,Chennai,0.94
"No issues at all, app works perfectly and easy to use ❤️",Positive,Google Reviews,2025-06-02 02:49:10,user9345,Mumbai,0.93
"I tried checkout not responding on website but I couldn't proceed further, realy frustrated.",Negative,Website Review,2024-11-30 06:40:25,user7275,Pune,0.58
